Generacion,Mejor x1,Mejor x2,Mejor Fitness
1,0.28472663367124174,-0.4688309693492805,-0.9094078862883608
2,0.43649705142859296,-0.3170608199036347,-0.9237147333508365
3,0.33090229062797827,-0.4226556949861786,-0.9269831182563013
4,-0.39197644686063493,0.33260876315261734,-0.9349670479971873
5,0.03865596350858655,-0.5236218971249668,-0.9354543624605718
6,0.446716545961414,0.25829177542953763,-0.9356465927690037
7,0.446716545961414,0.25829177542953763,-0.9356465927690037
8,0.446716545961414,0.25829177542953763,-0.9356465927690037
9,0.446716545961414,0.25829177542953763,-0.9356465927690037
10,0.446716545961414,0.25829177542953763,-0.9356465927690037
11,0.446716545961414,0.25829177542953763,-0.9356465927690037
12,0.446716545961414,0.25829177542953763,-0.9356465927690037
13,0.446716545961414,0.25829177542953763,-0.9356465927690037
14,0.446716545961414,0.25829177542953763,-0.9356465927690037
15,0.446716545961414,0.25829177542953763,-0.9356465927690037
16,0.446716545961414,0.25829177542953763,-0.9356465927690037
17,0.446716545961414,0.25829177542953763,-0.9356465927690037
18,0.446716545961414,0.25829177542953763,-0.9356465927690037
19,0.446716545961414,0.25829177542953763,-0.9356465927690037
20,0.446716545961414,0.25829177542953763,-0.9356465927690037
21,0.446716545961414,0.25829177542953763,-0.9356465927690037
22,0.446716545961414,0.25829177542953763,-0.9356465927690037
23,0.446716545961414,0.25829177542953763,-0.9356465927690037
24,0.446716545961414,0.25829177542953763,-0.9356465927690037
25,0.446716545961414,0.25829177542953763,-0.9356465927690037
26,0.446716545961414,0.25829177542953763,-0.9356465927690037
27,0.446716545961414,0.25829177542953763,-0.9356465927690037
28,0.446716545961414,0.25829177542953763,-0.9356465927690037
29,0.446716545961414,0.25829177542953763,-0.9356465927690037
30,0.446716545961414,0.25829177542953763,-0.9356465927690037
31,0.446716545961414,0.25829177542953763,-0.9356465927690037
32,0.446716545961414,0.25829177542953763,-0.9356465927690037
33,0.446716545961414,0.25829177542953763,-0.9356465927690037
34,0.446716545961414,0.25829177542953763,-0.9356465927690037
35,0.446716545961414,0.25829177542953763,-0.9356465927690037
36,0.446716545961414,0.25829177542953763,-0.9356465927690037
37,0.446716545961414,0.25829177542953763,-0.9356465927690037
38,0.446716545961414,0.25829177542953763,-0.9356465927690037
39,0.446716545961414,0.25829177542953763,-0.9356465927690037
40,0.446716545961414,0.25829177542953763,-0.9356465927690037
41,0.446716545961414,0.25829177542953763,-0.9356465927690037
42,0.446716545961414,0.25829177542953763,-0.9356465927690037
43,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
44,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
45,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
46,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
47,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
48,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
49,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
50,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
51,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
52,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
53,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
54,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
55,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
56,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
57,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
58,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
59,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
60,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
61,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
62,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
63,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
64,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
65,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
66,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
67,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
68,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
69,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
70,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
71,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
72,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
73,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
74,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
75,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
76,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
77,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
78,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
79,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
80,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
81,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
82,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
83,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
84,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
85,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
86,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
87,-0.26121612474034417,-0.4496512115041259,-0.9362440216952934
88,0.4497006692914469,0.2612273096628946,-0.9362445863183536
89,0.4497006692914469,0.2612273096628946,-0.9362445863183536
90,0.4497006692914469,0.2612273096628946,-0.9362445863183536
91,0.4497006692914469,0.2612273096628946,-0.9362445863183536
92,0.4497006692914469,0.2612273096628946,-0.9362445863183536
93,0.4497006692914469,0.2612273096628946,-0.9362445863183536
94,0.4497006692914469,0.2612273096628946,-0.9362445863183536
95,0.4497006692914469,0.2612273096628946,-0.9362445863183536
96,0.4497006692914469,0.2612273096628946,-0.9362445863183536
97,0.4497006692914469,0.2612273096628946,-0.9362445863183536
98,0.4497006692914469,0.2612273096628946,-0.9362445863183536
99,0.4497006692914469,0.2612273096628946,-0.9362445863183536
100,0.4497006692914469,0.2612273096628946,-0.9362445863183536
101,0.4497006692914469,0.2612273096628946,-0.9362445863183536
102,0.4497006692914469,0.2612273096628946,-0.9362445863183536
103,0.4497006692914469,0.2612273096628946,-0.9362445863183536
104,0.4497006692914469,0.2612273096628946,-0.9362445863183536
105,0.4497006692914469,0.2612273096628946,-0.9362445863183536
106,0.4497006692914469,0.2612273096628946,-0.9362445863183536
107,0.4497006692914469,0.2612273096628946,-0.9362445863183536
108,0.4497006692914469,0.2612273096628946,-0.9362445863183536
109,0.4497006692914469,0.2612273096628946,-0.9362445863183536
110,0.4497006692914469,0.2612273096628946,-0.9362445863183536
111,0.4497006692914469,0.2612273096628946,-0.9362445863183536
112,0.4497006692914469,0.2612273096628946,-0.9362445863183536
113,0.4497006692914469,0.2612273096628946,-0.9362445863183536
114,0.4497006692914469,0.2612273096628946,-0.9362445863183536
115,0.4497006692914469,0.2612273096628946,-0.9362445863183536
116,0.4497006692914469,0.2612273096628946,-0.9362445863183536
117,0.4497006692914469,0.2612273096628946,-0.9362445863183536
118,0.4497006692914469,0.2612273096628946,-0.9362445863183536
119,0.4497006692914469,0.2612273096628946,-0.9362445863183536
120,0.4497006692914469,0.2612273096628946,-0.9362445863183536
121,0.4497006692914469,0.2612273096628946,-0.9362445863183536
122,0.4497006692914469,0.2612273096628946,-0.9362445863183536
123,0.4497006692914469,0.2612273096628946,-0.9362445863183536
124,0.4497006692914469,0.2612273096628946,-0.9362445863183536
125,0.4497006692914469,0.2612273096628946,-0.9362445863183536
126,0.4497006692914469,0.2612273096628946,-0.9362445863183536
127,0.4497006692914469,0.2612273096628946,-0.9362445863183536
128,0.4497006692914469,0.2612273096628946,-0.9362445863183536
129,0.4497006692914469,0.2612273096628946,-0.9362445863183536
130,0.4497006692914469,0.2612273096628946,-0.9362445863183536
131,0.4497006692914469,0.2612273096628946,-0.9362445863183536
132,0.4497006692914469,0.2612273096628946,-0.9362445863183536
133,0.4497006692914469,0.2612273096628946,-0.9362445863183536
134,0.4497006692914469,0.2612273096628946,-0.9362445863183536
135,0.4497006692914469,0.2612273096628946,-0.9362445863183536
136,0.4497006692914469,0.2612273096628946,-0.9362445863183536
137,0.4497006692914469,0.2612273096628946,-0.9362445863183536
138,0.4497006692914469,0.2612273096628946,-0.9362445863183536
139,0.4497006692914469,0.2612273096628946,-0.9362445863183536
140,0.4497006692914469,0.2612273096628946,-0.9362445863183536
141,0.4497006692914469,0.2612273096628946,-0.9362445863183536
142,0.4497006692914469,0.2612273096628946,-0.9362445863183536
143,0.4497006692914469,0.2612273096628946,-0.9362445863183536
144,0.4497006692914469,0.2612273096628946,-0.9362445863183536
145,0.4497006692914469,0.2612273096628946,-0.9362445863183536
146,0.4497006692914469,0.2612273096628946,-0.9362445863183536
147,0.4497006692914469,0.2612273096628946,-0.9362445863183536
148,0.4497006692914469,0.2612273096628946,-0.9362445863183536
149,0.4497006692914469,0.2612273096628946,-0.9362445863183536
150,0.4497006692914469,0.2612273096628946,-0.9362445863183536
151,0.4497006692914469,0.2612273096628946,-0.9362445863183536
152,0.4497006692914469,0.2612273096628946,-0.9362445863183536
153,0.4497006692914469,0.2612273096628946,-0.9362445863183536
154,0.4497006692914469,0.2612273096628946,-0.9362445863183536
155,0.4497006692914469,0.2612273096628946,-0.9362445863183536
156,0.4497006692914469,0.2612273096628946,-0.9362445863183536
157,0.4497006692914469,0.2612273096628946,-0.9362445863183536
158,0.4497006692914469,0.2612273096628946,-0.9362445863183536
159,0.4497006692914469,0.2612273096628946,-0.9362445863183536
160,0.4497006692914469,0.2612273096628946,-0.9362445863183536
161,0.4497006692914469,0.2612273096628946,-0.9362445863183536
162,0.4497006692914469,0.2612273096628946,-0.9362445863183536
163,0.4497006692914469,0.2612273096628946,-0.9362445863183536
164,0.4497006692914469,0.2612273096628946,-0.9362445863183536
165,0.4497006692914469,0.2612273096628946,-0.9362445863183536
166,0.4497006692914469,0.2612273096628946,-0.9362445863183536
167,0.4497006692914469,0.2612273096628946,-0.9362445863183536
168,0.4497006692914469,0.2612273096628946,-0.9362445863183536
169,0.4497006692914469,0.2612273096628946,-0.9362445863183536
170,0.4497006692914469,0.2612273096628946,-0.9362445863183536
171,0.4497006692914469,0.2612273096628946,-0.9362445863183536
172,0.4497006692914469,0.2612273096628946,-0.9362445863183536
173,0.4497006692914469,0.2612273096628946,-0.9362445863183536
174,0.4497006692914469,0.2612273096628946,-0.9362445863183536
175,0.4497006692914469,0.2612273096628946,-0.9362445863183536
176,0.4497006692914469,0.2612273096628946,-0.9362445863183536
177,0.4497006692914469,0.2612273096628946,-0.9362445863183536
178,0.4497006692914469,0.2612273096628946,-0.9362445863183536
179,0.4497006692914469,0.2612273096628946,-0.9362445863183536
180,0.4497006692914469,0.2612273096628946,-0.9362445863183536
181,0.4497006692914469,0.2612273096628946,-0.9362445863183536
182,0.4497006692914469,0.2612273096628946,-0.9362445863183536
183,0.4497006692914469,0.2612273096628946,-0.9362445863183536
184,0.4497006692914469,0.2612273096628946,-0.9362445863183536
185,0.4497006692914469,0.2612273096628946,-0.9362445863183536
186,0.4497006692914469,0.2612273096628946,-0.9362445863183536
187,0.4497006692914469,0.2612273096628946,-0.9362445863183536
188,0.4497006692914469,0.2612273096628946,-0.9362445863183536
189,0.4497006692914469,0.2612273096628946,-0.9362445863183536
190,0.4497006692914469,0.2612273096628946,-0.9362445863183536
191,0.4497006692914469,0.2612273096628946,-0.9362445863183536
192,0.4497006692914469,0.2612273096628946,-0.9362445863183536
193,0.4497006692914469,0.2612273096628946,-0.9362445863183536
194,0.4497006692914469,0.2612273096628946,-0.9362445863183536
195,0.4497006692914469,0.2612273096628946,-0.9362445863183536
196,0.4497006692914469,0.2612273096628946,-0.9362445863183536
197,0.4497006692914469,0.2612273096628946,-0.9362445863183536
198,0.4497006692914469,0.2612273096628946,-0.9362445863183536
199,0.4497006692914469,0.2612273096628946,-0.9362445863183536
200,0.4497006692914469,0.2612273096628946,-0.9362445863183536
